,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-01-04,36.869999,36.939999,36.27,36.810001,36.058567,33565700
1,2021-01-05,36.720001,37.369999,36.599998,37.189999,36.430805,29909400
2,2021-01-06,36.830002,37.48,36.77,36.869999,36.117336,34962500
3,2021-01-07,37.040001000000004,37.150002,36.669998,37.060001,36.303459000000004,27809500
4,2021-01-08,37.16,37.529999,36.900002,37.130001,36.372032,33462400
5,2021-01-11,37.220001,37.830002,37.150002,37.77,36.998965999999996,47286900
6,2021-01-12,37.700001,37.790001000000004,36.82,37.18,36.421009000000005,47831100
7,2021-01-13,37.0,37.169998,36.639998999999996,36.860001000000004,36.10754,31027900
8,2021-01-14,36.779999,36.959998999999996,36.610001000000004,36.75,35.999786,30272000
9,2021-01-15,36.68,36.779999,36.400002,36.700001,35.950809,34287800
10,2021-01-19,36.759997999999996,37.0,36.619999,36.73,35.980194,33451300
11,2021-01-20,36.790001000000004,36.810001,36.459998999999996,36.5,35.75489,35400100
12,2021-01-21,36.389998999999996,36.59,36.150002,36.48,35.735302000000004,33829700
13,2021-01-22,36.32,36.830002,36.25,36.549999,35.803867,26271200
14,2021-01-25,36.549999,37.290001000000004,36.32,37.279999,36.518966999999996,31728500
15,2021-01-26,37.27,37.599998,37.16,37.310001,36.548355,27718700
16,2021-01-27,36.990002000000004,37.040001000000004,36.169998,36.240002000000004,35.500202,50561200
17,2021-01-28,35.950001,36.330002,35.84,35.860001000000004,35.510101,39466700
18,2021-01-29,36.880001,36.880001,35.619999,35.900002,35.549713,60251900
19,2021-02-01,35.93,36.189999,35.720001,35.799999,35.450687,40395800
20,2021-02-02,35.759997999999996,35.779999,34.27,34.990002000000004,34.648594,84062400
21,2021-02-03,34.990002000000004,35.290001000000004,34.779999,34.84,34.500053,38524200
22,2021-02-04,34.810001,35.080002,34.700001,34.889998999999996,34.549564000000004,34284900
23,2021-02-05,34.919998,35.080002,34.779999,34.919998,34.579273,31749600
24,2021-02-08,34.959998999999996,35.009997999999996,34.740002000000004,34.82,34.480247,31633900
25,2021-02-09,34.799999,35.060001,34.759997999999996,34.970001,34.628788,30170200
