,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-01-04,3764.610107,3769.98999,3662.709961,3700.649902,3700.649902,5006680000
1,2021-01-05,3698.0200200000004,3737.830078,3695.070068,3726.860107,3726.860107,4582620000
2,2021-01-06,3712.1999509999996,3783.040039,3705.3400880000004,3748.139893,3748.139893,6049970000
3,2021-01-07,3764.709961,3811.5500490000004,3764.709961,3803.790039,3803.790039,5080870000
4,2021-01-08,3815.0500490000004,3826.6899409999996,3783.600098,3824.679932,3824.679932,4764180000
5,2021-01-11,3803.139893,3817.860107,3789.0200200000004,3799.610107,3799.610107,4450500000
6,2021-01-12,3801.6201170000004,3810.780029,3776.51001,3801.1899409999996,3801.1899409999996,4977210000
7,2021-01-13,3802.2299799999996,3820.959961,3791.5,3809.8400880000004,3809.8400880000004,4590420000
8,2021-01-14,3814.9799799999996,3823.600098,3792.860107,3795.540039,3795.540039,5180140000
9,2021-01-15,3788.7299799999996,3788.7299799999996,3749.6201170000004,3768.25,3768.25,5353060000
10,2021-01-19,3781.8798829999996,3804.530029,3780.3701170000004,3798.9099119999996,3798.9099119999996,4982940000
11,2021-01-20,3816.219971,3859.75,3816.219971,3851.850098,3851.850098,4551790000
12,2021-01-21,3857.459961,3861.4499509999996,3845.0500490000004,3853.070068,3853.070068,4484460000
13,2021-01-22,3844.23999,3852.3100590000004,3830.4099119999996,3841.469971,3841.469971,5080430000
14,2021-01-25,3851.679932,3859.2299799999996,3797.1599119999996,3855.360107,3855.360107,6955860000
15,2021-01-26,3862.959961,3870.899902,3847.780029,3849.6201170000004,3849.6201170000004,6029090000
16,2021-01-27,3836.830078,3836.830078,3732.4799799999996,3750.7700200000004,3750.7700200000004,9878040000
17,2021-01-28,3755.75,3830.5,3755.75,3787.3798829999996,3787.3798829999996,6937960000
18,2021-01-29,3778.0500490000004,3778.0500490000004,3694.1201170000004,3714.23999,3714.23999,6612570000
19,2021-02-01,3731.169922,3784.320068,3725.6201170000004,3773.860107,3773.860107,5392870000
20,2021-02-02,3791.8400880000004,3843.0900880000004,3791.8400880000004,3826.3100590000004,3826.3100590000004,5495370000
21,2021-02-03,3840.2700200000004,3847.51001,3816.679932,3830.169922,3830.169922,4846900000
22,2021-02-04,3836.6599119999996,3872.419922,3836.6599119999996,3871.73999,3871.73999,4856670000
23,2021-02-05,3878.3000490000004,3894.5600590000004,3874.929932,3886.830078,3886.830078,4838580000
24,2021-02-08,3892.5900880000004,3915.7700200000004,3892.5900880000004,3915.5900880000004,3915.5900880000004,4635030000
25,2021-02-09,3910.48999,3918.350098,3902.639893,3911.2299799999996,3911.2299799999996,4554610000
26,2021-02-10,3920.780029,3931.5,3884.9399409999996,3909.8798829999996,3909.8798829999996,4815380000
27,2021-02-11,3916.399902,3925.98999,3890.389893,3916.3798829999996,3916.3798829999996,4570080000
28,2021-02-12,3911.649902,3937.2299799999996,3905.780029,3934.830078,3934.830078,4119260000
29,2021-02-16,3939.610107,3950.429932,3923.850098,3932.5900880000004,3932.5900880000004,5037360000
30,2021-02-17,3918.5,3933.610107,3900.429932,3931.330078,3931.330078,4718280000
31,2021-02-18,3915.860107,3921.9799799999996,3885.030029,3913.969971,3913.969971,4773430000
32,2021-02-19,3921.1599119999996,3930.4099119999996,3903.070068,3906.709961,3906.709961,4823940000
33,2021-02-22,3885.5500490000004,3902.919922,3874.709961,3876.5,3876.5,5870190000
34,2021-02-23,3857.070068,3895.9799799999996,3805.5900880000004,3881.3701170000004,3881.3701170000004,6280650000
35,2021-02-24,3873.709961,3928.649902,3859.600098,3925.429932,3925.429932,5942350000
36,2021-02-25,3915.8000490000004,3925.0200200000004,3814.040039,3829.3400880000004,3829.3400880000004,6513060000
37,2021-02-26,3839.6599119999996,3861.080078,3789.540039,3811.149902,3811.149902,6512950000
38,2021-03-01,3842.51001,3914.5,3842.51001,3901.820068,3901.820068,5071540000
39,2021-03-02,3903.639893,3906.4099119999996,3868.570068,3870.290039,3870.290039,5493690000
40,2021-03-03,3863.98999,3874.469971,3818.860107,3819.719971,3819.719971,6150790000
41,2021-03-04,3818.530029,3843.669922,3723.3400880000004,3768.469971,3768.469971,7142240000
42,2021-03-05,3793.580078,3851.6899409999996,3730.1899409999996,3841.9399409999996,3841.9399409999996,6842570000
43,2021-03-08,3844.389893,3881.0600590000004,3819.25,3821.350098,3821.350098,5852240000
44,2021-03-09,3851.929932,3903.76001,3851.929932,3875.4399409999996,3875.4399409999996,5496340000
45,2021-03-10,3891.98999,3917.350098,3885.7299799999996,3898.8100590000004,3898.8100590000004,5827250000
46,2021-03-11,3915.540039,3960.2700200000004,3915.540039,3939.3400880000004,3939.3400880000004,5300010000
47,2021-03-12,3924.5200200000004,3944.98999,3915.209961,3943.3400880000004,3943.3400880000004,4469240000
48,2021-03-15,3942.959961,3970.080078,3923.540039,3968.9399409999996,3968.9399409999996,4882190000
49,2021-03-16,3973.5900880000004,3981.040039,3953.4399409999996,3962.709961,3962.709961,4604870000
50,2021-03-17,3949.570068,3983.8701170000004,3935.73999,3974.1201170000004,3974.1201170000004,4541620000
51,2021-03-18,3953.5,3969.6201170000004,3910.860107,3915.459961,3915.459961,4043170000
52,2021-03-19,3913.139893,3930.1201170000004,3886.75,3913.100098,3913.100098,7725050000
53,2021-03-22,3916.4799799999996,3955.3100590000004,3914.1599119999996,3940.5900880000004,3940.5900880000004,4311380000
54,2021-03-23,3937.600098,3949.1298829999996,3901.570068,3910.5200200000004,3910.5200200000004,4645340000
55,2021-03-24,3919.929932,3942.080078,3889.070068,3889.139893,3889.139893,4766990000
56,2021-03-25,3879.3400880000004,3919.540039,3853.5,3909.5200200000004,3909.5200200000004,4940800000
57,2021-03-26,3917.1201170000004,3978.1899409999996,3917.1201170000004,3974.540039,3974.540039,5467850000
58,2021-03-29,3969.3100590000004,3981.830078,3943.25,3971.0900880000004,3971.0900880000004,4619840000
59,2021-03-30,3963.3400880000004,3968.01001,3944.350098,3958.5500490000004,3958.5500490000004,4103570000
60,2021-03-31,3967.25,3994.4099119999996,3966.9799799999996,3972.889893,3972.889893,4564980000
61,2021-04-01,3992.780029,4020.6298829999996,3992.780029,4019.8701170000004,4019.8701170000004,4151240000
62,2021-04-05,4034.4399409999996,4083.419922,4034.4399409999996,4077.9099119999996,4077.9099119999996,3999760000
63,2021-04-06,4075.570068,4086.2299799999996,4068.139893,4073.9399409999996,4073.9399409999996,4027880000
64,2021-04-07,4074.290039,4083.1298829999996,4068.3100590000004,4079.9499509999996,4079.9499509999996,4112640000
65,2021-04-08,4089.9499509999996,4098.189941,4082.540039,4097.169922,4097.169922,3901910000
66,2021-04-09,4096.109863000001,4129.47998,4095.51001,4128.799805,4128.799805,3634910000
67,2021-04-12,4124.709961,4131.759765999999,4114.819824,4127.990234000001,4127.990234000001,3578500000
68,2021-04-13,4130.100098,4148.0,4124.430176,4141.589844,4141.589844,3728440000
69,2021-04-14,4141.580078,4151.689941,4120.870117,4124.660156,4124.660156,3976540000
70,2021-04-15,4139.759765999999,4173.490234000001,4139.759765999999,4170.419922,4170.419922,4027680000
71,2021-04-16,4174.140136999999,4191.310059,4170.75,4185.470215,4185.470215,4157430000
72,2021-04-19,4179.799805,4180.810059,4150.470215,4163.259765999999,4163.259765999999,3788020000
73,2021-04-20,4159.180176,4159.180176,4118.379883,4134.939941,4134.939941,4338230000
74,2021-04-21,4128.419922,4175.02002,4126.350098,4173.419922,4173.419922,3865820000
75,2021-04-22,4170.459961,4179.569824,4123.689941,4134.97998,4134.97998,4235040000
76,2021-04-23,4138.779785,4194.169922,4138.779785,4180.169922,4180.169922,3568080000
77,2021-04-26,4185.029785,4194.189941,4182.359863000001,4187.620117,4187.620117,3738920000
78,2021-04-27,4188.25,4193.350098,4176.220215,4186.720215,4186.720215,3703240000
79,2021-04-28,4185.140136999999,4201.529785,4181.779785,4183.180176,4183.180176,3772390000
80,2021-04-29,4206.140136999999,4218.779785,4176.810059,4211.470215,4211.470215,4288940000
81,2021-04-30,4198.100098,4198.100098,4174.850098,4181.169922,4181.169922,4273680000
82,2021-05-03,4191.97998,4209.390136999999,4188.029785,4192.660156,4192.660156,4061170000
83,2021-05-04,4179.040039,4179.040039,4128.589844,4164.660156,4164.660156,4441080000
84,2021-05-05,4177.060059,4187.720215,4160.939941,4167.589844,4167.589844,4029050000
85,2021-05-06,4169.140136999999,4202.700195,4147.330078,4201.620117,4201.620117,4504860000
86,2021-05-07,4210.339844,4238.040039,4201.640136999999,4232.600098,4232.600098,4013060000
87,2021-05-10,4228.290039,4236.390136999999,4188.129883,4188.430176,4188.430176,3678970000
88,2021-05-11,4150.339844,4162.040039,4111.529785,4152.100098,4152.100098,3593110000
89,2021-05-12,4130.549805,4134.72998,4056.8798829999996,4063.040039,4063.040039,3735080000
90,2021-05-13,4074.98999,4131.580078,4074.98999,4112.5,4112.5,3687780000
91,2021-05-14,4129.580078,4183.129883,4129.580078,4173.850098,4173.850098,3251920000
92,2021-05-17,4169.919922,4171.919922,4142.689941,4163.290039,4163.290039,3307130000
93,2021-05-18,4165.939941,4169.149902,4125.990234000001,4127.830078,4127.830078,3559790000
94,2021-05-19,4098.450195,4116.930176,4061.4099119999996,4115.680176,4115.680176,3485550000
95,2021-05-20,4121.970215,4172.799805,4121.970215,4159.120117,4159.120117,3019060000
96,2021-05-21,4168.609863000001,4188.720215,4151.720215,4155.859863000001,4155.859863000001,3344620000
97,2021-05-24,4170.160156,4209.52002,4170.160156,4197.049805,4197.049805,2947400000
98,2021-05-25,4205.939941,4213.419922,4182.52002,4188.129883,4188.129883,3420870000
99,2021-05-26,4191.589844,4202.609863000001,4184.109863000001,4195.990234000001,4195.990234000001,3674490000
100,2021-05-27,4201.939941,4213.379883,4197.779785,4200.879883,4200.879883,5201110000
101,2021-05-28,4210.77002,4218.359863000001,4203.569824,4204.109863000001,4204.109863000001,4199270000
102,2021-06-01,4216.52002,4234.120117,4197.589844,4202.040039,4202.040039,4122960000
103,2021-06-02,4206.819824,4217.370117,4198.27002,4208.120117,4208.120117,4860930000
104,2021-06-03,4191.430176,4204.390136999999,4167.930176,4192.850098,4192.850098,4579450000
105,2021-06-04,4206.049805,4233.450195,4206.049805,4229.890136999999,4229.890136999999,3487070000
106,2021-06-07,4229.339844,4232.339844,4215.660156,4226.52002,4226.52002,3835570000
107,2021-06-08,4233.810059,4236.740234000001,4208.410156,4227.259765999999,4227.259765999999,3943870000
108,2021-06-09,4232.990234000001,4237.089844,4218.740234000001,4219.549805,4219.549805,3902870000
109,2021-06-10,4228.560059,4249.740234000001,4220.339844,4239.180176,4239.180176,3502480000
110,2021-06-11,4242.899902,4248.379883,4232.25,4247.439941,4247.439941,3204280000
111,2021-06-14,4248.310059,4255.589844,4234.069824,4255.149902,4255.149902,3612050000
112,2021-06-15,4255.279785,4257.160156,4238.350098,4246.589844,4246.589844,3578450000
113,2021-06-16,4248.870117,4251.890136999999,4202.450195,4223.700195,4223.700195,3722050000
114,2021-06-17,4220.370117,4232.290039,4196.049805,4221.859863000001,4221.859863000001,3952110000
115,2021-06-18,4204.779785,4204.779785,4164.399902,4166.450195,4166.450195,6084980000
116,2021-06-21,4173.399902,4226.240234000001,4173.399902,4224.790039,4224.790039,3391740000
117,2021-06-22,4224.609863000001,4255.839844,4217.27002,4246.439941,4246.439941,3208760000
118,2021-06-23,4249.27002,4256.600098,4241.430176,4241.839844,4241.839844,3172440000
119,2021-06-24,4256.970215,4271.279785,4256.970215,4266.490234000001,4266.490234000001,3141680000
120,2021-06-25,4274.450195,4286.120117,4271.160156,4280.700195,4280.700195,6248390000
121,2021-06-28,4284.899902,4292.140136999999,4274.669922,4290.609863000001,4290.609863000001,3415610000
122,2021-06-29,4293.209961,4300.52002,4293.209961,4294.310059,4294.310059,939009556
